value_wrist,value_elbow,timestamp
809.0,0.0,12:08:14.215857
809.0,0.0,12:08:14.217045
809.0,0.0,12:08:14.218222
809.0,0.0,12:08:14.219401
809.0,0.0,12:08:14.220577
809.0,0.0,12:08:14.221757
809.0,0.0,12:08:14.222934
809.0,0.0,12:08:14.224109
809.0,0.0,12:08:14.225283
809.0,0.0,12:08:14.226487
809.0,0.0,12:08:14.227672
809.0,0.0,12:08:14.228854
809.0,0.0,12:08:14.230035
809.0,0.0,12:08:14.231213
809.0,0.0,12:08:14.232390
809.0,0.0,12:08:14.233568
809.0,0.0,12:08:14.234745
809.0,0.0,12:08:14.235944
809.0,0.0,12:08:14.237128
809.0,0.0,12:08:14.238307
809.0,0.0,12:08:14.239485
809.0,0.0,12:08:14.240661
809.0,0.0,12:08:14.241836
809.0,0.0,12:08:14.243014
809.0,0.0,12:08:14.244194
809.0,0.0,12:08:14.245375
809.0,0.0,12:08:14.246571
809.0,0.0,12:08:14.247751
809.0,0.0,12:08:14.248928
809.0,0.0,12:08:14.250102
809.0,0.0,12:08:14.251278
809.0,0.0,12:08:14.252454
809.0,0.0,12:08:14.253634
809.0,0.0,12:08:14.254811
809.0,0.0,12:08:14.256009
809.0,0.0,12:08:14.257195
809.0,0.0,12:08:14.258376
809.0,0.0,12:08:14.259555
809.0,0.0,12:08:14.260731
809.0,0.0,12:08:14.261912
809.0,0.0,12:08:14.263093
809.0,0.0,12:08:14.264273
809.0,0.0,12:08:14.265449
809.0,0.0,12:08:14.266626
809.0,0.0,12:08:14.267786
809.0,0.0,12:08:14.268938
809.0,0.0,12:08:14.270092
809.0,0.0,12:08:14.271248
809.0,0.0,12:08:14.272403
809.0,0.0,12:08:14.273557
809.0,0.0,12:08:14.274706
809.0,0.0,12:08:14.275920
809.0,0.0,12:08:14.277119
809.0,0.0,12:08:14.278302
809.0,0.0,12:08:14.279487
809.0,0.0,12:08:14.280671
809.0,0.0,12:08:14.281856
809.0,0.0,12:08:14.283038
809.0,0.0,12:08:14.284219
809.0,0.0,12:08:14.285399
809.0,0.0,12:08:14.286596
809.0,0.0,12:08:14.287786
809.0,0.0,12:08:14.288970
809.0,0.0,12:08:14.290154
809.0,0.0,12:08:14.291333
809.0,0.0,12:08:14.292515
809.0,0.0,12:08:14.293694
809.0,0.0,12:08:14.294872
809.0,0.0,12:08:14.296099
809.0,0.0,12:08:14.297286
809.0,0.0,12:08:14.298467
809.0,0.0,12:08:14.299648
809.0,0.0,12:08:14.300827
809.0,0.0,12:08:14.302005
809.0,0.0,12:08:14.303185
809.0,0.0,12:08:14.304362
809.0,0.0,12:08:14.305540
809.0,0.0,12:08:14.306836
809.0,0.0,12:08:14.308022
809.0,0.0,12:08:14.309203
809.0,0.0,12:08:14.310387
809.0,0.0,12:08:14.311568
809.0,0.0,12:08:14.312744
809.0,0.0,12:08:14.313924
809.0,0.0,12:08:14.315105
809.0,0.0,12:08:14.316301
809.0,0.0,12:08:14.317487
809.0,0.0,12:08:14.318666
809.0,0.0,12:08:14.319851
809.0,0.0,12:08:14.321030
809.0,0.0,12:08:14.322206
809.0,0.0,12:08:14.323385
809.0,0.0,12:08:14.324566
809.0,0.0,12:08:14.325862
809.0,0.0,12:08:14.327047
809.0,0.0,12:08:14.328229
809.0,0.0,12:08:14.329406
809.0,0.0,12:08:14.330584
809.0,0.0,12:08:14.331761
809.0,0.0,12:08:14.332935
809.0,0.0,12:08:14.334116
809.0,0.0,12:08:14.335295
809.0,0.0,12:08:14.336493
809.0,0.0,12:08:14.337677
809.0,0.0,12:08:14.338858
809.0,0.0,12:08:14.340037
809.0,0.0,12:08:14.341218
809.0,0.0,12:08:14.342400
809.0,0.0,12:08:14.343581
809.0,0.0,12:08:14.344761
809.0,0.0,12:08:14.345957
809.0,0.0,12:08:14.347144
809.0,0.0,12:08:14.348323
809.0,0.0,12:08:14.349497
809.0,0.0,12:08:14.350676
809.0,0.0,12:08:14.351857
809.0,0.0,12:08:14.353035
809.0,0.0,12:08:14.354217
809.0,0.0,12:08:14.355393
809.0,0.0,12:08:14.356588
809.0,0.0,12:08:14.357773
809.0,0.0,12:08:14.358953
809.0,0.0,12:08:14.360134
809.0,0.0,12:08:14.361313
809.0,0.0,12:08:14.362492
809.0,0.0,12:08:14.363667
809.0,0.0,12:08:14.364845
809.0,0.0,12:08:14.366041
809.0,0.0,12:08:14.367225
809.0,0.0,12:08:14.368409
809.0,0.0,12:08:14.369589
809.0,0.0,12:08:14.370769
809.0,0.0,12:08:14.371947
809.0,0.0,12:08:14.373124
809.0,0.0,12:08:14.374299
809.0,0.0,12:08:14.375476
809.0,0.0,12:08:14.376674
809.0,0.0,12:08:14.377865
809.0,0.0,12:08:14.379047
809.0,0.0,12:08:14.380228
809.0,0.0,12:08:14.381408
809.0,0.0,12:08:14.382586
809.0,0.0,12:08:14.383761
809.0,0.0,12:08:14.384940
809.0,0.0,12:08:14.386217
809.0,0.0,12:08:14.387405
809.0,0.0,12:08:14.388588
809.0,0.0,12:08:14.389766
809.0,0.0,12:08:14.390946
809.0,0.0,12:08:14.392121
809.0,0.0,12:08:14.393299
809.0,0.0,12:08:14.394474
809.0,0.0,12:08:14.395699
809.0,0.0,12:08:14.396889
809.0,0.0,12:08:14.398071
809.0,0.0,12:08:14.399251
809.0,0.0,12:08:14.400429
809.0,0.0,12:08:14.401605
809.0,0.0,12:08:14.402783
809.0,0.0,12:08:14.403963
809.0,0.0,12:08:14.405148
809.0,0.0,12:08:14.406350
809.0,0.0,12:08:14.407533
809.0,0.0,12:08:14.408711
809.0,0.0,12:08:14.409886
809.0,0.0,12:08:14.411060
809.0,0.0,12:08:14.412238
809.0,0.0,12:08:14.413417
809.0,0.0,12:08:14.414599
809.0,0.0,12:08:14.415814
809.0,0.0,12:08:14.416998
809.0,0.0,12:08:14.418175
809.0,0.0,12:08:14.419353
809.0,0.0,12:08:14.420531
809.0,0.0,12:08:14.421715
809.0,0.0,12:08:14.422900
809.0,0.0,12:08:14.424081
809.0,0.0,12:08:14.425259
809.0,0.0,12:08:14.426540
809.0,0.0,12:08:14.427725
