value_wrist,value_elbow,timestamp
0.0,-26.0,00:11:39.496651
0.0,-23.0,00:11:39.554433
0.0,-20.0,00:11:39.626116
0.0,-17.0,00:11:39.684907
0.0,-14.0,00:11:39.741422
0.0,-11.0,00:11:39.790880
0.0,-8.0,00:11:39.840402
0.0,-4.5,00:11:39.905485
0.0,-1.5,00:11:39.960478
0.0,2.0,00:11:40.022896
0.0,5.0,00:11:40.073757
0.0,8.0,00:11:40.124672
0.0,13.5,00:11:40.231411
0.0,18.5,00:11:40.320560
0.0,23.0,00:11:40.403158
0.0,26.5,00:11:40.455289
0.0,30.0,00:11:40.510517
0.0,33.0,00:11:40.561265
0.0,36.5,00:11:40.624415
0.0,39.5,00:11:40.679051
0.0,43.0,00:11:40.756818
0.0,45.0,00:11:40.816946
0.0,47.0,00:11:40.870303
0.0,49.0,00:11:40.942491
0.0,50.0,00:11:40.993931
0.0,51.0,00:11:41.056217
0.0,51.0,00:11:41.114626
0.0,51.0,00:11:41.238951
0.0,51.0,00:11:41.322063
0.0,51.0,00:11:41.407776
0.0,51.0,00:11:41.480041
0.0,51.0,00:11:41.542175
0.0,51.0,00:11:41.578613
0.0,51.0,00:11:41.614572
0.0,51.0,00:11:41.660111
0.0,51.0,00:11:41.695737
0.0,51.0,00:11:41.732391
0.0,51.0,00:11:41.769145
0.0,51.0,00:11:41.809354
0.0,51.0,00:11:41.847125
0.0,51.0,00:11:41.891668
0.0,51.0,00:11:41.928342
0.0,51.0,00:11:41.976186
0.0,51.0,00:11:42.015699
0.0,51.0,00:11:42.058106
0.0,51.0,00:11:42.094398
0.0,51.0,00:11:42.132994
0.0,51.0,00:11:42.177963
0.0,51.0,00:11:42.219571
0.0,51.0,00:11:42.255646
0.0,51.0,00:11:42.293417
0.0,51.0,00:11:42.335576
0.0,51.0,00:11:42.372786
0.0,51.0,00:11:42.408819
0.0,51.0,00:11:42.447996
0.0,51.5,00:11:42.490821
0.0,53.0,00:11:42.533447
0.0,55.0,00:11:42.571503
0.0,58.5,00:11:42.618256
0.0,62.0,00:11:42.661050
0.0,65.0,00:11:42.697286
0.0,68.0,00:11:42.733993
0.0,71.0,00:11:42.770686
0.0,74.0,00:11:42.806532
0.0,76.5,00:11:42.842698
0.0,80.0,00:11:42.890270
0.0,83.0,00:11:42.927245
0.0,86.0,00:11:42.968827
0.0,90.0,00:11:43.013853
0.0,93.0,00:11:43.061925
0.0,96.5,00:11:43.106011
0.0,99.0,00:11:43.141881
0.0,102.0,00:11:43.178707
0.0,104.5,00:11:43.214765
0.0,107.0,00:11:43.251913
0.0,110.0,00:11:43.296029
0.0,113.0,00:11:43.333350
0.0,116.0,00:11:43.375650
0.0,118.5,00:11:43.412208
0.0,121.0,00:11:43.447952
0.0,123.5,00:11:43.483996
0.0,127.0,00:11:43.531485
0.0,130.0,00:11:43.573919
0.0,133.0,00:11:43.625336
0.0,136.0,00:11:43.670542
0.0,139.0,00:11:43.720275
0.0,141.5,00:11:43.755981
0.0,143.5,00:11:43.793261
0.0,145.5,00:11:43.829058
0.0,147.0,00:11:43.865567
0.0,149.0,00:11:43.902719
0.0,150.0,00:11:43.939302
0.0,151.5,00:11:43.975276
0.0,152.0,00:11:44.014328
0.0,153.0,00:11:44.050381
0.0,153.0,00:11:44.086244
0.0,153.0,00:11:44.122847
0.0,153.0,00:11:44.161060
0.0,153.0,00:11:44.197091
0.0,153.0,00:11:44.233635
0.0,153.0,00:11:44.269340
0.0,153.0,00:11:44.305637
0.0,153.0,00:11:44.342417
0.0,153.0,00:11:44.378239
0.0,153.0,00:11:44.414892
0.0,153.0,00:11:44.450820
0.0,153.0,00:11:44.486730
0.0,153.0,00:11:44.526778
0.0,153.0,00:11:44.562684
0.0,153.0,00:11:44.598856
0.0,152.0,00:11:44.636144
0.0,151.0,00:11:44.672096
0.0,149.0,00:11:44.708421
0.0,146.5,00:11:44.745289
0.0,144.0,00:11:44.781298
0.0,141.0,00:11:44.817167
0.0,137.5,00:11:44.853172
0.0,134.0,00:11:44.889042
0.0,129.5,00:11:44.925826
0.0,126.0,00:11:44.970543
0.0,122.0,00:11:45.007042
0.0,118.0,00:11:45.043716
0.0,114.5,00:11:45.080216
0.0,110.0,00:11:45.122174
0.0,106.0,00:11:45.160562
0.0,101.0,00:11:45.199802
0.0,96.5,00:11:45.246064
0.0,92.0,00:11:45.288566
0.0,87.0,00:11:45.337446
0.0,83.0,00:11:45.376754
0.0,79.5,00:11:45.414416
0.0,74.5,00:11:45.467894
0.0,71.0,00:11:45.504546
0.0,68.0,00:11:45.541380
0.0,64.0,00:11:45.588695
0.0,61.5,00:11:45.624424
0.0,59.0,00:11:45.660337
0.0,56.0,00:11:45.697897
0.0,53.0,00:11:45.740745
0.0,50.0,00:11:45.787962
0.0,48.0,00:11:45.824818
0.0,45.0,00:11:45.871997
0.0,43.0,00:11:45.908149
0.0,41.0,00:11:45.944924
0.0,40.0,00:11:45.980806
0.0,38.5,00:11:46.019111
0.0,37.0,00:11:46.057938
0.0,36.0,00:11:46.101638
0.0,35.5,00:11:46.138099
0.0,35.0,00:11:46.178979
0.0,35.0,00:11:46.215215
0.0,35.0,00:11:46.255744
0.0,35.0,00:11:46.291550
0.0,35.0,00:11:46.330213
0.0,35.0,00:11:46.383496
0.0,35.0,00:11:46.420523
0.0,35.0,00:11:46.460340
0.0,35.0,00:11:46.506478
0.0,35.0,00:11:46.551416
0.0,35.0,00:11:46.588424
0.0,35.0,00:11:46.625639
0.0,35.0,00:11:46.674385
0.0,35.0,00:11:46.724096
0.0,35.0,00:11:46.768005
0.0,35.0,00:11:46.812672
0.0,35.0,00:11:46.854737
0.0,35.0,00:11:46.890763
0.0,35.0,00:11:46.935454
0.0,35.0,00:11:46.973086
0.0,35.0,00:11:47.011073
0.0,35.0,00:11:47.047459
0.0,35.0,00:11:47.083569
0.0,35.0,00:11:47.119420
0.0,35.0,00:11:47.156553
0.0,35.0,00:11:47.194431
0.0,35.0,00:11:47.232240
0.0,35.0,00:11:47.272575
0.0,35.0,00:11:47.310523
0.0,35.0,00:11:47.349165
0.0,35.0,00:11:47.385503
0.0,35.0,00:11:47.422578
0.0,35.0,00:11:47.472096
0.0,35.0,00:11:47.508101
0.0,35.0,00:11:47.546410
0.0,35.0,00:11:47.584522
0.0,35.0,00:11:47.620811
0.0,35.0,00:11:47.666465
0.0,35.0,00:11:47.702348
0.0,35.0,00:11:47.738222
0.0,35.0,00:11:47.782429
0.0,35.0,00:11:47.818586
0.0,35.0,00:11:47.856082
0.0,35.0,00:11:47.893812
0.0,35.0,00:11:47.930143
0.0,35.0,00:11:47.972934
0.0,35.0,00:11:48.021329
0.0,35.0,00:11:48.056960
0.0,35.0,00:11:48.093545
0.0,35.0,00:11:48.129248
0.0,35.0,00:11:48.166470
0.0,35.0,00:11:48.203804
0.0,35.0,00:11:48.246414
0.0,35.0,00:11:48.282976
0.0,35.0,00:11:48.319642
0.0,35.0,00:11:48.356485
0.0,35.0,00:11:48.403210
0.0,35.0,00:11:48.439065
0.0,35.0,00:11:48.475731
0.0,35.0,00:11:48.514309
0.0,35.0,00:11:48.550852
0.0,35.0,00:11:48.586704
0.0,35.0,00:11:48.623221
0.0,35.0,00:11:48.659105
0.0,35.0,00:11:48.695090
0.0,35.0,00:11:48.731209
0.0,35.0,00:11:48.768393
0.0,35.0,00:11:48.804200
0.0,35.0,00:11:48.840292
0.0,35.0,00:11:48.876847
0.0,35.0,00:11:48.923861
0.0,35.0,00:11:48.961434
0.0,35.0,00:11:48.998397
0.0,35.0,00:11:49.035261
0.0,35.0,00:11:49.073461
0.0,35.0,00:11:49.109976
0.0,35.0,00:11:49.145955
0.0,35.0,00:11:49.183255
0.0,35.0,00:11:49.219476
0.0,35.0,00:11:49.255401
0.0,35.0,00:11:49.291624
0.0,35.0,00:11:49.328381
0.0,35.0,00:11:49.377414
0.0,35.0,00:11:49.414167
0.0,35.0,00:11:49.450958
0.0,35.0,00:11:49.486887
0.0,35.0,00:11:49.525316
0.0,35.0,00:11:49.561992
0.0,35.0,00:11:49.597775
0.0,35.0,00:11:49.636250
0.0,35.0,00:11:49.672755
0.0,35.0,00:11:49.708365
0.0,35.0,00:11:49.760854
0.0,35.0,00:11:49.796584
0.0,35.0,00:11:49.833602
0.0,35.0,00:11:49.869903
0.0,35.0,00:11:49.912846
0.0,35.0,00:11:49.952687
0.0,35.0,00:11:49.991615
0.0,35.0,00:11:50.032653
0.0,35.0,00:11:50.068171
0.0,35.0,00:11:50.106427
0.0,35.0,00:11:50.147400
0.0,35.0,00:11:50.183986
0.0,35.0,00:11:50.221950
0.0,35.0,00:11:50.258145
0.0,35.0,00:11:50.293997
0.0,35.0,00:11:50.342302
0.0,35.0,00:11:50.380094
0.0,35.0,00:11:50.419026
0.0,35.0,00:11:50.457599
0.0,35.0,00:11:50.493900
0.0,35.0,00:11:50.530278
0.0,35.0,00:11:50.566988
0.0,35.0,00:11:50.602911
0.0,35.0,00:11:50.638620
0.0,35.0,00:11:50.675072
0.0,35.0,00:11:50.710956
0.0,35.0,00:11:50.746888
0.0,35.0,00:11:50.786277
0.0,35.0,00:11:50.830331
0.0,35.0,00:11:50.871096
0.0,35.0,00:11:50.912884
0.0,35.0,00:11:50.950605
0.0,35.0,00:11:51.002149
0.0,35.0,00:11:51.040274
0.0,35.0,00:11:51.082931
0.0,35.0,00:11:51.127660
0.0,35.0,00:11:51.171679
0.0,35.0,00:11:51.210005
0.0,35.0,00:11:51.259787
0.0,35.0,00:11:51.296871
0.0,35.0,00:11:52.345388
0.0,35.0,00:11:52.381596
0.0,35.0,00:11:52.417576
0.0,35.0,00:11:52.453351
0.0,35.0,00:11:52.489423
0.0,35.0,00:11:52.527512
0.0,35.0,00:11:52.563931
0.0,35.0,00:11:52.600671
0.0,35.0,00:11:52.637211
0.0,35.0,00:11:52.673223
0.0,35.0,00:11:52.711961
0.0,35.0,00:11:52.750042
0.0,35.0,00:11:52.786002
0.0,35.0,00:11:52.824851
0.0,35.0,00:11:52.860925
